mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
11.125434875488281,1.7311116617829783,7.4308286507924395,1.5076505460936331,100,50,25,log2,6,"{'n_estimators': 100, 'min_samples_split': 50, 'min_samples_leaf': 25, 'max_features': 'log2', 'max_depth': 6}",0.731036813667231,0.7307982718831697,0.7309849223512093,0.73094000263387,0.0001024333325962519,14,0.8781209913594736,0.8821966211569224,0.8794734023065603,0.8799303382743188,0.0016949498361183933
11.388700405756632,1.1642525143524394,3.822706619898478,0.4098969543140269,50,50,20,sqrt,6,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 6}",0.7340196891887173,0.72828669602183,0.7290026154913368,0.7304363335672948,0.002550616043741887,15,0.8246256538715144,0.8294453106645365,0.8257521354510844,0.8266076999957118,0.0020585214626277475
7.662139018376668,0.7573352312770154,5.776829640070598,0.5513803815531395,50,60,25,sqrt,5,"{'n_estimators': 50, 'min_samples_split': 60, 'min_samples_leaf': 25, 'max_features': 'sqrt', 'max_depth': 5}",0.7269543766528576,0.7256433458675522,0.7264831174930808,0.7263602800044969,0.0005422282523413993,16,0.7858041685396421,0.790402324938241,0.7889687674138964,0.7883917536305932,0.0019210186960890601
9.673120180765787,0.5488936079264929,3.1742292245229087,0.49388734411820456,50,50,30,sqrt,5,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 30, 'max_features': 'sqrt', 'max_depth': 5}",0.7268765420353694,0.7255740647106156,0.7262882862606332,0.7262462976688727,0.0005325624074560113,17,0.7854395998892534,0.7904510670919301,0.7877971713315682,0.7878959461042506,0.0020471147537717625
10.626384576161703,0.7106727998185249,2.0579166412353516,0.7608601722312187,50,40,30,sqrt,5,"{'n_estimators': 50, 'min_samples_split': 40, 'min_samples_leaf': 30, 'max_features': 'sqrt', 'max_depth': 5}",0.7268765420353694,0.7255740647106156,0.7262882862606332,0.7262462976688727,0.0005325624074560113,17,0.7854395998892534,0.7904510670919301,0.7877971713315682,0.7878959461042506,0.0020471147537717625
11.749929189682007,0.15337670771365383,0.8814183076222738,0.06846945537846139,50,60,15,sqrt,5,"{'n_estimators': 50, 'min_samples_split': 60, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'max_depth': 5}",0.7255595740151668,0.7248027466364487,0.7262038573919986,0.7255220593478714,0.0005726158398240296,19,0.7851357626828841,0.7902778609317773,0.7866816940838947,0.7873651058995187,0.0021541560424163946
5.833955844243367,3.7806385781533445,0.537253220876058,0.35994016080457164,50,40,20,sqrt,5,"{'n_estimators': 50, 'min_samples_split': 40, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 5}",0.726851869840057,0.7243319759981164,0.7250579515072823,0.7254139324484852,0.0010590901965169225,20,0.7878997546991948,0.790206524482584,0.7890561089972074,0.7890541293929955,0.0009417358608845548
12.50743810335795,0.37508937522714075,3.7077813148498535,0.7574708722409145,50,60,20,log2,7,"{'n_estimators': 50, 'min_samples_split': 60, 'min_samples_leaf': 20, 'max_features': 'log2', 'max_depth': 7}",0.7159770717067232,0.7116842468951995,0.7108837131016766,0.7128483439011998,0.0022363537062868783,21,0.8829522522246027,0.8821457323559362,0.8841308372741894,0.8830762739515761,0.0008151467866543493
6.182799180348714,0.2356675472130861,6.752734978993733,1.4422523485397476,50,30,30,log2,8,"{'n_estimators': 50, 'min_samples_split': 30, 'min_samples_leaf': 30, 'max_features': 'log2', 'max_depth': 8}",0.7142140554047783,0.7121520265505452,0.7096412168356999,0.7120024329303413,0.0018698479141572107,22,0.9181149007604145,0.9124424133779847,0.9181816388288544,0.9162463176557512,0.00268990449746856
10.422799666722616,0.27475937303404346,3.1436793009440103,0.17255539273005147,50,40,30,log2,8,"{'n_estimators': 50, 'min_samples_split': 40, 'min_samples_leaf': 30, 'max_features': 'log2', 'max_depth': 8}",0.7142140554047783,0.7121520265505452,0.7096412168356999,0.7120024329303413,0.0018698479141572107,22,0.9181149007604145,0.9124424133779847,0.9181816388288544,0.9162463176557512,0.00268990449746856
10.149260997772217,0.1969892104716456,1.5548233191172283,0.18705449604557575,50,60,30,log2,5,"{'n_estimators': 50, 'min_samples_split': 60, 'min_samples_leaf': 30, 'max_features': 'log2', 'max_depth': 5}",0.7130814185264175,0.712653611556382,0.7081855997010911,0.7113068765946302,0.0022139755773281948,24,0.8002783090026133,0.8079555902020337,0.8000637504733975,0.8027658832260148,0.003670722246217925
11.47528330485026,0.5903923321136524,4.7894619305928545,1.1406256246423905,50,30,25,log2,8,"{'n_estimators': 50, 'min_samples_split': 30, 'min_samples_leaf': 25, 'max_features': 'log2', 'max_depth': 8}",0.7083017387300468,0.7147564506992049,0.7068939326874341,0.7099840407055619,0.0034231956146240383,25,0.9195735934211672,0.9203577674719055,0.9235768675435144,0.9211694094788624,0.001732170696988135
