mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
8.636733373006185,0.16583511335440423,0.17064531644185385,0.02911403178317329,0.001,balanced,1000,l2,lbfgs,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7783972594631093,0.7738779110952688,0.7744752155543012,0.7755834620375598,0.0020045423614409577,1,0.8213818505727606,0.8229790988397291,0.822298939432873,0.8222199629484542,0.0006544608317293615
9.120310306549072,0.033813430070867526,0.07358272870381673,0.013532848832480241,0.01,balanced,1000,l2,lbfgs,"{'C': 0.01, 'class_weight': 'balanced', 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7761651247283423,0.7716033141587423,0.7723345593601588,0.7733676660824145,0.0020005017775391594,2,0.8219218201069985,0.8235796021275139,0.8227985233532615,0.8227666485292581,0.0006771618763584489
9.206487814585367,0.020497335824088348,0.053426106770833336,0.001191226236234377,0.1,balanced,1000,l2,lbfgs,"{'C': 0.1, 'class_weight': 'balanced', 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7757569703996323,0.7712104487918937,0.7719805023827485,0.7729826405247581,0.001986777176595546,3,0.821909528805917,0.8235794458961018,0.822789397009328,0.8227594572371156,0.0006820694317017567
